mean_K	mean_H	FST	FST_2_1	
0	0	0.137216	0.137216	
0	0	0.0313433	0.0313433	
0	0	0.0350106	0.0350106	
0	0	0.16034	0.16034	
0	0	0.0741508	0.0741508	
0	0	0.04725	0.04725	
0	0	-0.0112576	-0.0112576	
0	0	0.00431296	0.00431296	
0	0	0.0216577	0.0216577	
0	0	-0.0234109	-0.0234109	
0	0	0.121356	0.121356	
0	0	0.0242711	0.0242711	
0	0	-0.0105478	-0.0105478	
0	0	0.0762596	0.0762596	
0	0	0.0258969	0.0258969	
0	0	-0.00597054	-0.00597054	
0	0	0.152125	0.152125	
0	0	0.0422318	0.0422318	
0	0	0.00396511	0.00396511	
0	0	0.155158	0.155158	
0	0	0.0788924	0.0788924	
0	0	0.017604	0.017604	
0	0	0.0288714	0.0288714	
0	0	-0.0210768	-0.0210768	
0	0	0.101224	0.101224	
0	0	0.0515162	0.0515162	
0	0	-0.00558974	-0.00558974	
0	0	-0.00573926	-0.00573926	
0	0	0.0221716	0.0221716	
0	0	0.0490137	0.0490137	
0	0	0.0388185	0.0388185	
0	0	-0.0369311	-0.0369311	
0	0	0.0433724	0.0433724	
0	0	0.0651315	0.0651315	
0	0	-0.00512352	-0.00512352	
0	0	0.106074	0.106074	
0	0	0.017754	0.017754	
0	0	0.0189101	0.0189101	
0	0	-0.0161127	-0.0161127	
0	0	0.00564499	0.00564499	
0	0	0.176014	0.176014	
0	0	-0.0339465	-0.0339465	
0	0	0.0224144	0.0224144	
0	0	0.0525846	0.0525846	
0	0	0.2369	0.2369	
0	0	-0.030787	-0.030787	
0	0	-0.0146678	-0.0146678	
0	0	0.106719	0.106719	
0	0	0.0736595	0.0736595	
0	0	-0.00240808	-0.00240808	
0	0	0.00805503	0.00805503	
0	0	-0.002347	-0.002347	
0	0	-0.0262965	-0.0262965	
0	0	0.0426143	0.0426143	
0	0	0.0732275	0.0732275	
0	0	0.0470401	0.0470401	
0	0	-0.00278962	-0.00278962	
0	0	-0.00704419	-0.00704419	
0	0	0.187178	0.187178	
0	0	0.0313681	0.0313681	
0	0	0.0413139	0.0413139	
0	0	-0.0182571	-0.0182571	
0	0	-0.0258249	-0.0258249	
0	0	0.0599696	0.0599696	
0	0	0.10581	0.10581	
0	0	-0.0244879	-0.0244879	
0	0	0.0468319	0.0468319	
0	0	-0.00433968	-0.00433968	
0	0	0.0953704	0.0953704	
0	0	-0.0128912	-0.0128912	
0	0	0.0205927	0.0205927	
0	0	0.00965893	0.00965893	
0	0	-0.0133905	-0.0133905	
0	0	-0.0148589	-0.0148589	
0	0	0.0154865	0.0154865	
0	0	0.00602171	0.00602171	
0	0	0.0580036	0.0580036	
0	0	0.083214	0.083214	
0	0	-0.0125281	-0.0125281	
0	0	0.0394222	0.0394222	
0	0	0.0746958	0.0746958	
0	0	-0.00612888	-0.00612888	
0	0	0.096572	0.096572	
0	0	0.155314	0.155314	
0	0	0.00232851	0.00232851	
0	0	0.00893907	0.00893907	
0	0	0.135468	0.135468	
0	0	-0.0228135	-0.0228135	
0	0	0.0476884	0.0476884	
0	0	0.0185335	0.0185335	
0	0	-0.00892442	-0.00892442	
0	0	0.099015	0.099015	
0	0	-0.00630293	-0.00630293	
0	0	0.00527384	0.00527384	
0	0	0.0662876	0.0662876	
0	0	0.194912	0.194912	
0	0	0.0380058	0.0380058	
0	0	0.0122114	0.0122114	
0	0	0.0380243	0.0380243	
0	0	-0.0345443	-0.0345443	
0	0	0.10112	0.10112	
0	0	-0.000256813	-0.000256813	
0	0	-0.0350982	-0.0350982	
0	0	0.09283	0.09283	
0	0	0.136066	0.136066	
0	0	0.0851058	0.0851058	
0	0	-0.0187524	-0.0187524	
0	0	-0.0246377	-0.0246377	
0	0	0.291111	0.291111	
0	0	0.0300395	0.0300395	
0	0	0.0740039	0.0740039	
0	0	0.158353	0.158353	
0	0	0.128967	0.128967	
0	0	0.12488	0.12488	
0	0	0.0691019	0.0691019	
0	0	0.00729386	0.00729386	
0	0	0.14432	0.14432	
0	0	0.158171	0.158171	
0	0	0.0949159	0.0949159	
0	0	0.0706223	0.0706223	
0	0	-0.0126271	-0.0126271	
0	0	0.0493463	0.0493463	
0	0	0.195265	0.195265	
0	0	0.164058	0.164058	
0	0	0.00589485	0.00589485	
0	0	0.223642	0.223642	
0	0	-0.0288001	-0.0288001	
0	0	0.0267848	0.0267848	
0	0	0.060271	0.060271	
0	0	-0.0275057	-0.0275057	
0	0	0.0193121	0.0193121	
0	0	-0.0307639	-0.0307639	
0	0	-0.00200951	-0.00200951	
0	0	-0.0402961	-0.0402961	
0	0	0.0440508	0.0440508	
0	0	0.0169655	0.0169655	
0	0	0.0768126	0.0768126	
0	0	-0.0256043	-0.0256043	
0	0	-0.00886398	-0.00886398	
0	0	-0.00504297	-0.00504297	
0	0	-0.0369578	-0.0369578	
0	0	0.0390807	0.0390807	
0	0	-0.00650735	-0.00650735	
0	0	-0.00480426	-0.00480426	
0	0	0.133886	0.133886	
0	0	-0.00505563	-0.00505563	
0	0	0.0172403	0.0172403	
0	0	-0.0271753	-0.0271753	
0	0	0.0324893	0.0324893	
0	0	-0.0137925	-0.0137925	
0	0	0.0313246	0.0313246	
0	0	0.109301	0.109301	
0	0	-0.0198809	-0.0198809	
0	0	-0.0223866	-0.0223866	
0	0	-0.0131716	-0.0131716	
0	0	0.0878065	0.0878065	
0	0	-0.0195214	-0.0195214	
0	0	0.0355993	0.0355993	
0	0	-0.0217178	-0.0217178	
0	0	0.0345479	0.0345479	
0	0	0.0287571	0.0287571	
0	0	-0.00282074	-0.00282074	
0	0	0.00512031	0.00512031	
0	0	0.104541	0.104541	
0	0	0.0230148	0.0230148	
0	0	-0.0268513	-0.0268513	
0	0	-0.00893889	-0.00893889	
0	0	0.0313886	0.0313886	
0	0	0.0378969	0.0378969	
0	0	-0.0124715	-0.0124715	
0	0	0.115431	0.115431	
0	0	0.148025	0.148025	
0	0	-0.00141293	-0.00141293	
0	0	0.0191496	0.0191496	
0	0	0.118663	0.118663	
0	0	0.0102533	0.0102533	
0	0	-0.00173273	-0.00173273	
0	0	0.0703497	0.0703497	
0	0	0.0981285	0.0981285	
0	0	0.0315648	0.0315648	
0	0	0.0613787	0.0613787	
0	0	0.202688	0.202688	
0	0	0.0037274	0.0037274	
0	0	0.116761	0.116761	
0	0	-0.0111141	-0.0111141	
0	0	0.0422054	0.0422054	
0	0	-0.00251697	-0.00251697	
0	0	-0.00961572	-0.00961572	
0	0	-0.00329146	-0.00329146	
0	0	0.0257427	0.0257427	
0	0	0.207092	0.207092	
0	0	0.024482	0.024482	
0	0	0.147504	0.147504	
0	0	-0.0113324	-0.0113324	
0	0	-0.00432639	-0.00432639	
